Hour,Load [W],Flow Rate [m3/s]
1154,551.72,0.000303
1155,385.59,0.000303
1156,196.63,0.000303
1157,0.01,0.000303
1158,0.01,0.000303
1159,0.01,0.000303
1160,0.01,0.000303
1161,0.01,0.000303
1162,0.01,0.000303
1163,0.01,0.000303
1164,0.01,0.000303
1165,0.01,0.000303
1166,0.01,0.000303
1167,0.01,0.000303
1168,0.01,0.000303
1169,0.01,0.000303
1170,99.67,0.000303
1171,174.82,0.000303
1172,222.21,0.000303
1173,241.81,0.000303
1174,236.44,0.000303
1175,211.19,0.000303
1176,172.62,0.000303
1177,127.79,0.000303
1178,83.41,0.000303
1179,45.06,0.000303
1180,16.62,0.000303
1181,0.01,0.000303
1182,0.01,0.000303
1183,0.25,0.000303
1184,12.25,0.000303
1185,27.43,0.000303
1186,42.04,0.000303
1187,52.88,0.000303
1188,57.72,0.000303
1189,55.62,0.000303
1190,46.93,0.000303
1191,33.16,0.000303
1192,16.61,0.000303
1193,0.01,0.000303
1194,0.01,0.000303
1195,0.01,0.000303
1196,0.01,0.000303
1197,0.01,0.000303
1198,0.01,0.000303
1199,0.01,0.000303
1200,4.6,0.000303
1201,14.24,0.000303
1202,19.81,0.000303
1203,19.61,0.000303
1204,12.9,0.000303
1205,0.01,0.000303
1206,0.01,0.000303
1207,0.01,0.000303
1208,0.01,0.000303
1209,0.01,0.000303
1210,0.01,0.000303
1211,0.01,0.000303
1212,0.01,0.000303
1213,0.01,0.000303
1214,0.01,0.000303
1215,0.01,0.000303
1216,0.01,0.000303
1217,0.01,0.000303
1218,15.69,0.000303
1219,25.3,0.000303
1220,28.09,0.000303
1221,24.41,0.000303
1222,15.67,0.000303
1223,4.09,0.000303
1224,0.01,0.000303
1225,0.01,0.000303
1226,0.01,0.000303
1227,0.01,0.000303
1228,0.01,0.000303
1229,0.01,0.000303
1230,15.95,0.000303
1231,32.37,0.000303
1232,46.3,0.000303
1233,55.07,0.000303
1234,56.85,0.000303
1235,51.07,0.000303
1236,38.72,0.000303
1237,22.31,0.000303
1238,5.66,0.000303
1239,0.01,0.000303
1240,0.01,0.000303
1241,0.01,0.000303
1242,25.44,0.000303
1243,66.75,0.000303
1244,121.62,0.000303
1245,185,0.000303
1246,249.38,0.000303
1247,305.44,0.000303
1248,343.05,0.000303
1249,352.49,0.000303
1250,325.81,0.000303
1251,258.01,0.000303
1252,148.16,0.000303
1253,0.01,0.000303
1254,0.01,0.000303
1255,0.01,0.000303
1256,0.01,0.000303
1257,0.01,0.000303
1258,0.01,0.000303
1259,0.01,0.000303
1260,0.01,0.000303
1261,0.01,0.000303
1262,0.01,0.000303
1263,0.01,0.000303
1264,0.01,0.000303
1265,0.01,0.000303
1266,331.75,0.000303
1267,657.05,0.000303
1268,949.57,0.000303
1269,1184.8,0.000303
1270,1342.33,0.000303
1271,1407.68,0.000303
1272,1373.7,0.000303
1273,1241.2,0.000303
1274,1018.95,0.000303
1275,722.86,0.000303
1276,374.65,0.000303
1277,0.01,0.000303
1278,0.01,0.000303
1279,0.01,0.000303
1280,0.01,0.000303
1281,0.01,0.000303
1282,0.01,0.000303
1283,0.01,0.000303
1284,0.01,0.000303
1285,0.01,0.000303
1286,0.01,0.000303
1287,0.01,0.000303
1288,0.01,0.000303
1289,0.01,0.000303
1290,346.72,0.000303
1291,667.64,0.000303
1292,942.46,0.000303
1293,1153.95,0.000303
1294,1288.83,0.000303
1295,1338.4,0.000303
1296,1299,0.000303
1297,1172.23,0.000303
1298,964.91,0.000303
1299,688.89,0.000303
1300,360.55,0.000303
1301,0.01,0.000303
1302,0.01,0.000303
1303,0.01,0.000303
1304,0.01,0.000303
1305,0.01,0.000303
1306,0.01,0.000303
1307,0.01,0.000303
1308,0.01,0.000303
1309,0.01,0.000303
1310,0.01,0.000303
1311,0.01,0.000303
1312,0.01,0.000303
1313,0.01,0.000303
1314,431.46,0.000303
1315,838.19,0.000303
1316,1189.61,0.000303
1317,1458.95,0.000303
1318,1625.61,0.000303
1319,1677.03,0.000303
1320,1609.88,0.000303
1321,1430.41,0.000303
1322,1154,0.000303
1323,803.76,0.000303
1324,408.48,0.000303
1325,0.01,0.000303
1326,0.01,0.000303
1327,0.01,0.000303
1328,0.01,0.000303
1329,0.01,0.000303
1330,0.01,0.000303
1331,0.01,0.000303
1332,0.01,0.000303
1333,0.01,0.000303
1334,0.01,0.000303
1335,0.01,0.000303
1336,0.01,0.000303
1337,0.01,0.000303
1338,198.1,0.000303
1339,346.44,0.000303
1340,439.08,0.000303
1341,476.42,0.000303
1342,464.5,0.000303
1343,413.73,0.000303
1344,337.21,0.000303
1345,248.94,0.000303
1346,162.04,0.000303
1347,87.29,0.000303
1348,32.11,0.000303
1349,0.01,0.000303
1350,0.01,0.000303
1351,0.46,0.000303
1352,23.4,0.000303
1353,52.29,0.000303
1354,79.93,0.000303
1355,100.28,0.000303
1356,109.19,0.000303
1357,104.95,0.000303
1358,88.33,0.000303
1359,62.25,0.000303
1360,31.11,0.000303
1361,0.01,0.000303
1362,0.01,0.000303
1363,0.01,0.000303
1364,0.01,0.000303
1365,0.01,0.000303
1366,0.01,0.000303
1367,0.01,0.000303
1368,8.44,0.000303
1369,26.1,0.000303
1370,36.22,0.000303
1371,35.78,0.000303
1372,23.49,0.000303
1373,0.01,0.000303
1374,0.01,0.000303
1375,0.01,0.000303
1376,0.01,0.000303
1377,0.01,0.000303
1378,0.01,0.000303
1379,0.01,0.000303
1380,0.01,0.000303
1381,0.01,0.000303
1382,0.01,0.000303
1383,0.01,0.000303
1384,0.01,0.000303
1385,0.01,0.000303
1386,27.71,0.000303
1387,44.62,0.000303
1388,49.44,0.000303
1389,42.87,0.000303
1390,27.46,0.000303
1391,7.15,0.000303
1392,0.01,0.000303
1393,0.01,0.000303
1394,0.01,0.000303
1395,0.01,0.000303
1396,0.01,0.000303
1397,0.01,0.000303
1398,27.53,0.000303
1399,55.78,0.000303
1400,79.64,0.000303
1401,94.56,0.000303
1402,97.43,0.000303
1403,87.38,0.000303
1404,66.13,0.000303
1405,38.03,0.000303
1406,9.62,0.000303
1407,0.01,0.000303
1408,0.01,0.000303
1409,0.01,0.000303
1410,42.99,0.000303
1411,112.61,0.000303
1412,204.84,0.000303
1413,311.06,0.000303
1414,418.61,0.000303
1415,511.85,0.000303
1416,573.93,0.000303
1417,588.76,0.000303
1418,543.29,0.000303
1419,429.54,0.000303
1420,246.27,0.000303
1421,0.01,0.000303
1422,0.01,0.000303
1423,0.01,0.000303
1424,0.01,0.000303
1425,0.01,0.000303
1426,0.01,0.000303
1427,0.01,0.000303
1428,0.01,0.000303
1429,0.01,0.000303
1430,0.01,0.000303
1431,0.01,0.000303
1432,0.01,0.000303
1433,0.01,0.000303
1434,539.63,0.000303
1435,1067.21,0.000303
1436,1540.09,0.000303
1437,1918.82,0.000303
1438,2170.8,0.000303
1439,2273.21,0.000303
1440,2215.17,0.000303
1441,1998.67,0.000303
1442,1638.46,0.000303
1443,1160.72,0.000303
1444,600.75,0.000303
1445,0.01,0.000303
1446,0.01,0.000303
1447,0.01,0.000303
1448,0.01,0.000303
1449,0.01,0.000303
1450,0.01,0.000303
1451,0.01,0.000303
1452,0.01,0.000303
1453,0.01,0.000303
1454,0.01,0.000303
1455,0.01,0.000303
1456,0.01,0.000303
1457,0.01,0.000303
1458,545.66,0.000303
1459,1049.35,0.000303
1460,1479.41,0.000303
1461,1809.11,0.000303
1462,2018.02,0.000303
1463,2093.02,0.000303
1464,2028.88,0.000303
1465,1828.6,0.000303
1466,1503.34,0.000303
1467,1071.99,0.000303
1468,560.36,0.000303
1469,0.01,0.000303
1470,0.01,0.000303
1471,0.01,0.000303
1472,0.01,0.000303
1473,0.01,0.000303
1474,0.01,0.000303
1475,0.01,0.000303
1476,0.01,0.000303
1477,0.01,0.000303
1478,0.01,0.000303
1479,0.01,0.000303
1480,0.01,0.000303
1481,0.01,0.000303
1482,659.66,0.000303
1483,1280.08,0.000303
1484,1814.74,0.000303
1485,2223.14,0.000303
1486,2474.35,0.000303
1487,2549.81,0.000303
1488,2445.02,0.000303
1489,2170.09,0.000303
1490,1748.85,0.000303
1491,1216.75,0.000303
1492,617.7,0.000303
1493,0.01,0.000303
1494,0.01,0.000303
1495,0.01,0.000303
1496,0.01,0.000303
1497,0.01,0.000303
1498,0.01,0.000303
1499,0.01,0.000303
1500,0.01,0.000303
1501,0.01,0.000303
1502,0.01,0.000303
1503,0.01,0.000303
1504,0.01,0.000303
1505,0.01,0.000303
1506,295.26,0.000303
1507,515.83,0.000303
1508,653.11,0.000303
1509,707.95,0.000303
1510,689.56,0.000303
1511,613.59,0.000303
1512,499.62,0.000303
1513,368.47,0.000303
1514,239.61,0.000303
1515,128.96,0.000303
1516,47.39,0.000303
1517,0.01,0.000303
1518,0.01,0.000303
1519,0.68,0.000303
1520,34.4,0.000303
1521,76.8,0.000303
1522,117.31,0.000303
1523,147.03,0.000303
1524,159.95,0.000303
1525,153.61,0.000303
1526,129.17,0.000303
1527,90.93,0.000303
1528,45.4,0.000303
1529,0.01,0.000303
1530,0.01,0.000303
1531,0.01,0.000303
1532,0.01,0.000303
1533,0.01,0.000303
1534,0.01,0.000303
1535,0.01,0.000303
1536,12.23,0.000303
1537,37.8,0.000303
1538,52.4,0.000303
1539,51.72,0.000303
1540,33.92,0.000303
1541,0.01,0.000303
1542,0.01,0.000303
1543,0.01,0.000303
1544,0.01,0.000303
1545,0.01,0.000303
1546,0.01,0.000303
1547,0.01,0.000303
1548,0.01,0.000303
1549,0.01,0.000303
1550,0.01,0.000303
1551,0.01,0.000303
1552,0.01,0.000303
1553,0.01,0.000303
1554,39.56,0.000303
1555,63.65,0.000303
1556,70.47,0.000303
1557,61.06,0.000303
1558,39.08,0.000303
1559,10.16,0.000303
1560,0.01,0.000303
1561,0.01,0.000303
1562,0.01,0.000303
1563,0.01,0.000303
1564,0.01,0.000303
1565,0.01,0.000303
1566,38.94,0.000303
1567,78.83,0.000303
1568,112.47,0.000303
1569,133.43,0.000303
1570,137.38,0.000303
1571,123.12,0.000303
1572,93.1,0.000303
1573,53.51,0.000303
1574,13.52,0.000303
1575,0.01,0.000303
1576,0.01,0.000303
1577,0.01,0.000303
1578,60.26,0.000303
1579,157.75,0.000303
1580,286.73,0.000303
1581,435.12,0.000303
1582,585.13,0.000303
1583,714.96,0.000303
1584,801.1,0.000303
1585,821.23,0.000303
1586,757.28,0.000303
1587,598.3,0.000303
1588,342.78,0.000303
1589,0.01,0.000303
1590,0.01,0.000303
1591,0.01,0.000303
1592,0.01,0.000303
1593,0.01,0.000303
1594,0.01,0.000303
1595,0.01,0.000303
1596,0.01,0.000303
1597,0.01,0.000303
1598,0.01,0.000303
1599,0.01,0.000303
1600,0.01,0.000303
1601,0.01,0.000303
1602,744.04,0.000303
1603,1470.5,0.000303
1604,2120.68,0.000303
1605,2640.47,0.000303
1606,2985.27,0.000303
1607,3124.08,0.000303
1608,3042.35,0.000303
1609,2743.25,0.000303
1610,2247.41,0.000303
1611,1591.09,0.000303
1612,822.98,0.000303
1613,0.01,0.000303
1614,0.01,0.000303
1615,0.01,0.000303
1616,0.01,0.000303
1617,0.01,0.000303
1618,0.01,0.000303
1619,0.01,0.000303
1620,0.01,0.000303
1621,0.01,0.000303
1622,0.01,0.000303
1623,0.01,0.000303
1624,0.01,0.000303
1625,0.01,0.000303
1626,741.07,0.000303
1627,1424.3,0.000303
1628,2006.82,0.000303
1629,2452.6,0.000303
1630,2734.2,0.000303
1631,2834.14,0.000303
1632,2745.67,0.000303
1633,2473.18,0.000303
1634,2032.07,0.000303
1635,1448.17,0.000303
1636,756.56,0.000303
1637,0.01,0.000303
1638,0.01,0.000303
1639,0.01,0.000303
1640,0.01,0.000303
1641,0.01,0.000303
1642,0.01,0.000303
1643,0.01,0.000303
1644,0.01,0.000303
1645,0.01,0.000303
1646,0.01,0.000303
1647,0.01,0.000303
1648,0.01,0.000303
1649,0.01,0.000303
1650,883.61,0.000303
1651,1713.72,0.000303
1652,2428.17,0.000303
1653,2972.99,0.000303
1654,3307.14,0.000303
1655,3406.14,0.000303
1656,3264.4,0.000303
1657,2895.77,0.000303
1658,2332.41,0.000303
1659,1621.9,0.000303
1660,822.93,0.000303
1661,0.01,0.000303
1662,0.01,0.000303
1663,0.01,0.000303
1664,0.01,0.000303
1665,0.01,0.000303
1666,0.01,0.000303
1667,0.01,0.000303
1668,0.01,0.000303
1669,0.01,0.000303
1670,0.01,0.000303
1671,0.01,0.000303
1672,0.01,0.000303
1673,0.01,0.000303
1674,390.51,0.000303
1675,681.89,0.000303
1676,862.93,0.000303
1677,934.92,0.000303
1678,910.18,0.000303
1679,809.49,0.000303
1680,658.81,0.000303
1681,485.64,0.000303
1682,315.64,0.000303
1683,169.79,0.000303
1684,62.36,0.000303
1685,0.01,0.000303
1686,0.01,0.000303
1687,0.89,0.000303
1688,45.19,0.000303
1689,100.83,0.000303
1690,153.93,0.000303
1691,192.84,0.000303
1692,209.68,0.000303
1693,201.27,0.000303
1694,169.16,0.000303
1695,119.04,0.000303
1696,59.4,0.000303
1697,0.01,0.000303
1698,0.01,0.000303
1699,0.01,0.000303
1700,0.01,0.000303
1701,0.01,0.000303
1702,0.01,0.000303
1703,0.01,0.000303
1704,15.94,0.000303
1705,49.24,0.000303
1706,68.24,0.000303
1707,67.32,0.000303
1708,44.14,0.000303
1709,0.01,0.000303
1710,0.01,0.000303
1711,0.01,0.000303
1712,0.01,0.000303
1713,0.01,0.000303
1714,0.01,0.000303
1715,0.01,0.000303
1716,0.01,0.000303
1717,0.01,0.000303
1718,0.01,0.000303
1719,0.01,0.000303
1720,0.01,0.000303
1721,0.01,0.000303
1722,51.16,0.000303
1723,82.26,0.000303
1724,91.04,0.000303
1725,78.85,0.000303
1726,50.44,0.000303
1727,13.1,0.000303
1728,0.01,0.000303
1729,0.01,0.000303
1730,0.01,0.000303
1731,0.01,0.000303
1732,0.01,0.000303
1733,0.01,0.000303
1734,50.09,0.000303
1735,101.38,0.000303
1736,144.58,0.000303
1737,171.45,0.000303
1738,176.45,0.000303
1739,158.06,0.000303
1740,119.48,0.000303
1741,68.63,0.000303
1742,17.33,0.000303
1743,0.01,0.000303
1744,0.01,0.000303
1745,0.01,0.000303
1746,77.14,0.000303
1747,201.86,0.000303
1748,366.78,0.000303
1749,556.36,0.000303
1750,747.88,0.000303
1751,913.46,0.000303
1752,1023.11,0.000303
1753,1048.4,0.000303
1754,966.38,0.000303
1755,763.2,0.000303
1756,437.09,0.000303
1757,0.01,0.000303
1758,0.01,0.000303
1759,0.01,0.000303
1760,0.01,0.000303
1761,0.01,0.000303
1762,0.01,0.000303
1763,0.01,0.000303
1764,0.01,0.000303
1765,0.01,0.000303
1766,0.01,0.000303
1767,0.01,0.000303
1768,0.01,0.000303
1769,0.01,0.000303
1770,943.64,0.000303
1771,1864.3,0.000303
1772,2687.59,0.000303
1773,3345.08,0.000303
1774,3780.48,0.000303
1775,3954.81,0.000303
1776,3849.91,0.000303
1777,3470.13,0.000303
1778,2841.87,0.000303
1779,2011.21,0.000303
1780,1039.9,0.000303
1781,0.01,0.000303
1782,0.01,0.000303
1783,0.01,0.000303
1784,0.01,0.000303
1785,0.01,0.000303
1786,0.01,0.000303
1787,0.01,0.000303
1788,0.01,0.000303
1789,0.01,0.000303
1790,0.01,0.000303
1791,0.01,0.000303
1792,0.01,0.000303
1793,0.01,0.000303
1794,931.7,0.000303
1795,1790.06,0.000303
1796,2521.29,0.000303
1797,3080.27,0.000303
1798,3432.75,0.000303
1799,3556.97,0.000303
1800,3444.74,0.000303
1801,3101.8,0.000303
1802,2547.7,0.000303
1803,1815.01,0.000303
1804,947.88,0.000303
1805,0.01,0.000303
1806,0.01,0.000303
1807,0.01,0.000303
1808,0.01,0.000303
1809,0.01,0.000303
1810,0.01,0.000303
1811,0.01,0.000303
1812,0.01,0.000303
1813,0.01,0.000303
1814,0.01,0.000303
1815,0.01,0.000303
1816,0.01,0.000303
1817,0.01,0.000303
1818,1101.86,0.000303
1819,2136.3,0.000303
1820,3025.93,0.000303
1821,3703.67,0.000303
1822,4118.59,0.000303
1823,4240.51,0.000303
1824,4062.72,0.000303
1825,3602.78,0.000303
1826,2900.93,0.000303
1827,2016.58,0.000303
1828,1022.86,0.000303
1829,0.01,0.000303
1830,0.01,0.000303
1831,0.01,0.000303
1832,0.01,0.000303
1833,0.01,0.000303
1834,0.01,0.000303
1835,0.01,0.000303
1836,0.01,0.000303
1837,0.01,0.000303
1838,0.01,0.000303
1839,0.01,0.000303
1840,0.01,0.000303
1841,0.01,0.000303
1842,483.24,0.000303
1843,843.55,0.000303
1844,1067.19,0.000303
1845,1155.86,0.000303
1846,1124.93,0.000303
1847,1000.18,0.000303
1848,813.75,0.000303
1849,599.67,0.000303
1850,389.64,0.000303
1851,209.53,0.000303
1852,76.93,0.000303
1853,0.01,0.000303
1854,0.01,0.000303
1855,1.09,0.000303
1856,55.68,0.000303
1857,124.2,0.000303
1858,189.56,0.000303
1859,237.4,0.000303
1860,258.06,0.000303
1861,247.63,0.000303
1862,208.07,0.000303
1863,146.37,0.000303
1864,73.02,0.000303
1865,0.01,0.000303
1866,0.01,0.000303
1867,0.01,0.000303
1868,0.01,0.000303
1869,0.01,0.000303
1870,0.01,0.000303
1871,0.01,0.000303
1872,19.55,0.000303
1873,60.37,0.000303
1874,83.64,0.000303
1875,82.49,0.000303
1876,54.06,0.000303
1877,0.01,0.000303
1878,0.01,0.000303
1879,0.01,0.000303
1880,0.01,0.000303
1881,0.01,0.000303
1882,0.01,0.000303
1883,0.01,0.000303
1884,0.01,0.000303
1885,0.01,0.000303
1886,0.01,0.000303
1887,0.01,0.000303
1888,0.01,0.000303
1889,0.01,0.000303
1890,62.42,0.000303
1891,100.35,0.000303
1892,111.03,0.000303
1893,96.14,0.000303
1894,61.48,0.000303
1895,15.97,0.000303
1896,0.01,0.000303
1897,0.01,0.000303
1898,0.01,0.000303
1899,0.01,0.000303
1900,0.01,0.000303
1901,0.01,0.000303
1902,60.92,0.000303
1903,123.27,0.000303
1904,175.75,0.000303
1905,208.36,0.000303
1906,214.38,0.000303
1907,191.99,0.000303
1908,145.09,0.000303
1909,83.32,0.000303
1910,21.04,0.000303
1911,0.01,0.000303
1912,0.01,0.000303
1913,0.01,0.000303
1914,93.53,0.000303
1915,244.68,0.000303
1916,444.46,0.000303
1917,674.02,0.000303
1918,905.81,0.000303
1919,1106.07,0.000303
1920,1238.53,0.000303
1921,1268.82,0.000303
1922,1169.25,0.000303
1923,923.18,0.000303
1924,528.57,0.000303
1925,0.01,0.000303
1926,0.01,0.000303
1927,0.01,0.000303
1928,0.01,0.000303
1929,0.01,0.000303
1930,0.01,0.000303
1931,0.01,0.000303
1932,0.01,0.000303
1933,0.01,0.000303
1934,0.01,0.000303
1935,0.01,0.000303
1936,0.01,0.000303
1937,0.01,0.000303
1938,1137.16,0.000303
1939,2246.07,0.000303
1940,3237.17,0.000303
1941,4028.12,0.000303
1942,4551.31,0.000303
1943,4760.02,0.000303
1944,4632.64,0.000303
1945,4174.64,0.000303
1946,3417.99,0.000303
1947,2418.35,0.000303
1948,1250.11,0.000303
1949,0.01,0.000303
1950,0.01,0.000303
1951,0.01,0.000303
1952,0.01,0.000303
1953,0.01,0.000303
1954,0.01,0.000303
1955,0.01,0.000303
1956,0.01,0.000303
1957,0.01,0.000303
1958,0.01,0.000303
1959,0.01,0.000303
1960,0.01,0.000303
1961,0.01,0.000303
1962,1116.33,0.000303
1963,2144.28,0.000303
1964,3019.5,0.000303
1965,3688.08,0.000303
1966,4109.15,0.000303
1967,4256.87,0.000303
1968,4121.6,0.000303
1969,3710.42,0.000303
1970,3046.9,0.000303
1971,2170.14,0.000303
1972,1133.09,0.000303
1973,0.01,0.000303
1974,0.01,0.000303
1975,0.01,0.000303
1976,0.01,0.000303
1977,0.01,0.000303
1978,0.01,0.000303
1979,0.01,0.000303
1980,0.01,0.000303
1981,0.01,0.000303
1982,0.01,0.000303
1983,0.01,0.000303
1984,0.01,0.000303
1985,0.01,0.000303
1986,1313.01,0.000303
1987,2545.11,0.000303
1988,3604.18,0.000303
1989,4410.46,0.000303
1990,4903.48,0.000303
1991,5047.52,0.000303
1992,4834.84,0.000303
1993,4286.54,0.000303
1994,3450.74,0.000303
1995,2398.25,0.000303
1996,1216.18,0.000303
1997,0.01,0.000303
1998,0.01,0.000303
1999,0.01,0.000303
2000,0.01,0.000303
2001,0.01,0.000303
2002,0.01,0.000303
2003,0.01,0.000303
2004,0.01,0.000303
2005,0.01,0.000303
2006,0.01,0.000303
2007,0.01,0.000303
2008,0.01,0.000303
2009,0.01,0.000303
2010,572.85,0.000303
2011,999.78,0.000303
2012,1264.56,0.000303
2013,1369.34,0.000303
2014,1332.42,0.000303
2015,1184.41,0.000303
2016,963.44,0.000303
2017,709.83,0.000303
2018,461.12,0.000303
2019,247.91,0.000303
2020,91,0.000303
2021,0.01,0.000303
2022,0.01,0.000303
2023,1.29,0.000303
2024,65.81,0.000303
2025,146.77,0.000303
2026,223.97,0.000303
2027,280.43,0.000303
2028,304.77,0.000303
2029,292.4,0.000303
2030,245.63,0.000303
2031,172.76,0.000303
2032,86.17,0.000303
2033,0.01,0.000303
2034,0.01,0.000303
2035,0.01,0.000303
2036,0.01,0.000303
2037,0.01,0.000303
2038,0.01,0.000303
2039,0.01,0.000303
2040,23.03,0.000303
2041,71.12,0.000303
2042,98.5,0.000303
2043,97.13,0.000303
2044,63.65,0.000303
2045,0.01,0.000303
2046,0.01,0.000303
2047,0.01,0.000303
2048,0.01,0.000303
2049,0.01,0.000303
2050,0.01,0.000303
2051,0.01,0.000303
2052,0.01,0.000303
2053,0.01,0.000303
2054,0.01,0.000303
2055,0.01,0.000303
2056,0.01,0.000303
2057,0.01,0.000303
2058,73.29,0.000303
2059,117.79,0.000303
2060,130.3,0.000303
2061,112.8,0.000303
2062,72.13,0.000303
2063,18.72,0.000303
2064,0.01,0.000303
2065,0.01,0.000303
2066,0.01,0.000303
2067,0.01,0.000303
2068,0.01,0.000303
2069,0.01,0.000303
2070,71.36,0.000303
2071,144.36,0.000303
2072,205.79,0.000303
2073,243.93,0.000303
2074,250.93,0.000303
2075,224.68,0.000303
2076,169.76,0.000303
2077,97.47,0.000303
2078,24.6,0.000303
2079,0.01,0.000303
2080,0.01,0.000303
2081,0.01,0.000303
2082,109.31,0.000303
2083,285.92,0.000303
2084,519.27,0.000303
2085,787.33,0.000303
2086,1057.9,0.000303
2087,1291.55,0.000303
2088,1445.95,0.000303
2089,1481.04,0.000303
2090,1364.57,0.000303
2091,1077.21,0.000303
2092,616.65,0.000303
2093,0.01,0.000303
2094,0.01,0.000303
2095,0.01,0.000303
2096,0.01,0.000303
2097,0.01,0.000303
2098,0.01,0.000303
2099,0.01,0.000303
2100,0.01,0.000303
2101,0.01,0.000303
2102,0.01,0.000303
2103,0.01,0.000303
2104,0.01,0.000303
2105,0.01,0.000303
2106,1323.35,0.000303
2107,2613.36,0.000303
2108,3765.87,0.000303
2109,4685.17,0.000303
2110,5292.79,0.000303
2111,5534.53,0.000303
2112,5385.49,0.000303
2113,4852.21,0.000303
2114,3972.07,0.000303
2115,2809.89,0.000303
2116,1452.26,0.000303
2117,0.01,0.000303
2118,0.01,0.000303
2119,0.01,0.000303
2120,0.01,0.000303
2121,0.01,0.000303
2122,0.01,0.000303
2123,0.01,0.000303
2124,0.01,0.000303
2125,0.01,0.000303
2126,0.01,0.000303
2127,0.01,0.000303
2128,0.01,0.000303
2129,0.01,0.000303
2130,1293.75,0.000303
2131,2484.66,0.000303
2132,3498.23,0.000303
2133,4272.09,0.000303
2134,4759.05,0.000303
2135,4929.31,0.000303
2136,4771.88,0.000303
2137,4295.11,0.000303
2138,3526.44,0.000303
2139,2511.28,0.000303
2140,1310.99,0.000303
2141,0.01,0.000303
2142,0.01,0.000303
2143,0.01,0.000303
2144,0.01,0.000303
2145,0.01,0.000303
2146,0.01,0.000303
2147,0.01,0.000303
2148,0.01,0.000303
2149,0.01,0.000303
2150,0.01,0.000303
2151,0.01,0.000303
2152,0.01,0.000303
2153,0.01,0.000303
2154,1515.68,0.000303
2155,2937.5,0.000303
2156,4159.18,0.000303
2157,5088.8,0.000303
2158,5656.75,0.000303
